titles,intros,genres
스칼렛알테로맨스판타지,황궁아카데미수석졸업여주의진상황족길들이기근근이귀족작위만유지하는남작가문에서태어난스칼렛매사낙천적이고야망이라곤전혀없는가문의이단아인스칼렛이절대양보할수없는부분은출세욕이다아카데미년과정을년만에수석으로졸업하면서황실관리로근무엉망이던내궁예산을특유의고집으로바로잡기시작한다황실예산을총괄하며실세로떠오른스칼렛의부서에진상황족아젠스가낙하산직원으로떨어진다정말급하다고응그러니까얼른하고가다하면보내준댔잖아아제대로했는지검토한후에보내줄테니까다하고한십분정도후에갈수있을거야이번반말은의도한것은아니었다하지만스칼렛은그한마디도지지않고반말로응했다아젠스는혹시라도반말이더반감을줄까얼른말투를바꾸었다이러다그냥싸겠다고요다녀와서한다니까요당신이오줌이아니라똥을싸더라도그걸깔고앉는한이있더라도그일은다해야할거예요내코가좀괴롭긴하겠지만그건뭐어쩔수없는일이죠,로맨스판타지
선독점중소기업신입사원이현준,환생하여재벌이나대기업은커녕손바닥만한중소기업의신입사원이된이현준그가쓰는두번째생은과연어떠할까,현대판타지
선독점재벌로서살겠다,기회없는능력은쓸모가없다나폴레옹열심히노력해도안되는건안되는거였다세상의중심이아니라세상밖에서자라왔기때문이다하지만열심히노력하면무엇이든이뤄낼수있는기회가내게찾아왔다난내사람들을지키기위해그기회를놓치지않고노력할것이다그리고누구도위협못할제국을건설하고야말겠다,현대판타지
선독점고인물이너무잘가르침,내가만든게임속캐릭터에빙의해교수가됐다살아남기위해서는학생을잘길러야만한다빙의물아카데미물,퓨전판타지
선독점방황하는마법사,진정한마법의길에들어서고나서야시작된새로운인생,판타지퓨전
선독점천재음악프로듀서가되었다,깨어나보니엔터테인먼트사를이끄는천재프로듀서로새롭게다시태어났다대한민국을뒤흔드는아티스트와음악을창조해내는그의세계가펼쳐진다음악프로듀서연예음악엔터테인먼트기업일상성공힐링,현대판타지
선독점재벌세부동산점령기,나는돈보다땅이좋다이왕재벌세로환생한거제대로부동산재벌이되어보겠다,현대판타지대체역사
선독점탑예능프로듀서,예능국에입사한신입이윤재출근첫날부터눈앞에자꾸만무언가가나타난다분명신입인데결과물은스타를뛰어넘는그거칠것없는그의예능국생활이시작됐다,현대판타지판타지
선독점이번생은뮤지컬스타,뮤지컬배우라는꿈을포기할수없었던한남자의이야기,현대판타지판타지
선독점귀환한남작은평범히살고,마계에서돌아온남작이너무강한이야기,판타지퓨전
선독점그래도재벌사위로살겠다,처갓집사냥개로살다죽은재벌세이성민이번생에도처갓집에들어가기로결심했다누군가는미쳤다고하겠지만이번에는다르다후회로가득했던삶되풀이하지않을것이다팩션회귀경영정치모략로맨스드라마,현대판타지퓨전
선독점골프를너무잘함,실력없는캐디였던강선우게임시스템으로새로운꿈이생겨나고인생역전하다,현대판타지스포츠
선독점투수가마운드를안내려감,선발의시대는끝난걸까,스포츠현대판타지
선독점회귀가뭐이래,그렇게소변을보기위해소변기앞에섰을때에야나는내게무슨일이일어난지알수있었다소변기앞에조그맣게붙어있는거울에비친모습이내가기억하는내모습이아니었으니까물론처음에당황하기는했다그렇다고내가썼던소설에서처럼소리를지른다거나뒤를돌아본다거나혹은손을들어내뺨을때리는짓같은일은하지않았다그저거울을보면서몇번희죽웃었고이를드러내보였으며붕대가감겨진머리통을본다는듯이아주자연스럽게슬쩍고개를돌렸을뿐이다이거회귀지회귀맞네그런데혹시꿈이라거나하는건아니겠지머리도이렇게깨질듯이아픈데,현대판타지대체역사
선독점삼국지천하를그리다,삼국지천하외길인생년사상최초하드코어모드로천하통일을달성한백태훈정사와연의를총망라한지식의보고백태훈이중국후한말시대로갔다정사기반연의피해자구제연의수혜자얄짤없음,대체역사퓨전
선독점돌아온천재배우,년전화상을입고은퇴했던천재배우그가돌아왔다다시한번그의세상이펼쳐진다빙의,현대판타지연극시나리오
개방의제자는용병출신입니다,마교의손에부모를잃은어린장소룡생사의고비끝에전생이육신을차지하게되는데이런꼬마가내몸이라고피바람이몰아치는전장을누비며살아가던최강최악의용병정후였다개방의제자가되라고마교는뭐야고독한죽음끝에서찾아온새로운삶하지만그런삶도전쟁의시작개방의제자가되어중원을제패한다,무협퓨전
선독점방랑기사로살아가는법,신성제국의기사가문인에이츠가문그가문에서타고난힘을갖고태어난기사김요한의이야기,판타지퓨전
선독점중년무사,이제곧불혹이되는중년의사나이가진것없지만오직열심히살겠다는일념으로살아남은사나이정의맹오급무사이진명의강호종횡일대기이강호에젊고배경좋고얼굴잘생기고무공까지고강한젊은이들이참많다고들하지만난아무것도가진것없이여기까지왔소어떻게든살아남기위해서,무협
선독점마계명가대공이되었다,히든가문잠금해제나태의대공해금조건을완료했습니다시작하시겠습니까경고하드코어난이도입니다선택에주의해주시길바랍니다,판타지퓨전
그라티나스,녹색눈동자를가진이들만이마법을사용할수있는포린트레대륙루아는수도시마르에서도유서깊은마법사가문아르첼라가문에서태어났으나노란색눈동자를지니고태어나게되었다하지만루아는마법사가문의역사상가장강력했던솔톤가문의후예였고이를이용해힘을취하려는아버지타모크의밑에서도망쳐대륙최고의보석상단에몸을숨기며대륙을떠돌게된다그러던어느날루아는시골마을에서값비싼보석을팔려다가실패한마법사클로디를만나게되고그가찾아다니던사람이루아자신이라는것을알게된다클로디는아르첼라가문에서이상한일이벌어지고있다는것을루아에게알리고그집안에갇혀있는친구를구할수있게도와달라고부탁한다네가아니면안돼루아는클로디를도와줄것인가외면할것인가,로맨스판타지
버드케이지,따뜻한볼라비스왕국에서펼쳐지는힐링로맨스어릴때머물던궁의화재사건으로얼굴에화상을입은제르샤화재속에서죽을위기를넘겼으나화상을입었다는것만으로왕국의수치라불린다평생베일을쓰고살아온그녀에게들려온한가지소식볼라비스의왕비로국혼을치러야한다니이결혼은단순히왕국사이의거래라고만생각했는데자꾸만저에게돌진하는이남자는뭘까직진밖에모르는볼라비스의국왕유스티안아무도거들떠보지않던제르샤를그가왕비로맞이한속사정은유스티안은제르샤의앞에한쪽무릎을세운채앉았다제르샤왕녀나는그대를호기심으로이곳에불러들인게아니에요동정심도아니고요그리고국혼상대로제네시아가왕녀가아닌그대를지목한건이유가있어서예요이유라고요내가그대를만나고싶었기때문이에요내가그대를좋아하기때문이에요,로맨스판타지
세이비어프린세스,후사가없는리벤고트왕관령의국왕부처는왕가와계약한용에게아이를내려달라고빈다계약에묶여있는수호룡은왕의뜻대로후사를만들어주는대신계약을파기하고자유를달라고간청하지만왕은이를거절하고아기만을데리고달아난다진노한용은왕비를납치한뒤왕가를버리고떠난다이와동시에타국의수호룡들도차례차례봉인되고마법이쇠잔해지며끝없는겨울이닥친다그리고사악한별이돌아올것이며리벤고트의왕자만이용의힘을이어받은소녀와함께별을물리칠수있다는신탁이떨어진다왕비를잃고편집증에걸린왕은왕자를아무도왕자의얼굴을알지못하게탑에가둬길렀다왕자의세생일왕이그토록두려워한암살시도가발생한다동시에납치된왕비의무사를증거하던마법의등잔이꺼져버린다아슬아슬하게목숨을건진왕자는왕비를찾고신탁에서말한용의소녀를만나기위해성을탈출한다용의소녀를만나야만살수있는왕자오르트와그런왕자를도와긴여정을함께하는기사세오니르온갖고난과역경을딛고이둘은세계를겨울의저주에서해방시킬수있을까그리고서로가서로의운명임을깨닫고영원한사랑을지켜낼수있을까,로맨스판타지
